id,quote,value,time
0,BTCEUR,"37,464.30",05:32:29
0,USDCAD,1.2686,05:32:33
0,USDCHF,0.9183,05:32:36
0,USDAUD,1.3590,05:32:39
0,USDJPY,115.4410,05:32:43
0,BTCUSD,"41,330.80",05:32:46
0,INXINDEXSP,"4,363.49",05:32:52
0,DJIINDEXDJX,"33,794.66",05:32:55
0,GBPUSD,1.3342,05:32:58
0,GBPEUR,1.2094,05:33:01
0,GBPCAD,1.6924,05:33:04
0,GBPAUD,1.8132,05:33:07
0,GBPCHF,1.2254,05:33:09
0,BTCGBP,"30,974.75",05:33:12
0,EURUSD,1.1031,05:33:15
0,EURJPY,127.3520,05:33:18
0,EURCHF,1.0132,05:33:21
0,EURAUD,1.4992,05:33:24
0,BTCEUR,"37,464.30",05:33:26
0,USDCAD,1.2686,05:33:29
0,USDCHF,0.9183,05:33:32
0,USDAUD,1.3590,05:33:35
0,USDJPY,115.4410,05:33:38
0,BTCUSD,"41,330.80",05:33:41
0,INXINDEXSP,"4,363.49",05:33:43
0,DJIINDEXDJX,"33,794.66",05:33:46
0,GBPUSD,1.3342,05:33:49
0,GBPEUR,1.2095,05:33:52
0,GBPCAD,1.6924,05:33:55
0,GBPAUD,1.8133,05:33:58
0,GBPCHF,1.2254,05:34:01
0,BTCGBP,"30,975.37",05:34:04
0,EURUSD,1.1031,05:34:06
0,EURJPY,127.3520,05:34:09
0,EURCHF,1.0131,05:34:12
0,EURAUD,1.4993,05:34:15
0,BTCEUR,"37,465.54",05:34:19
0,USDCAD,1.2684,05:34:22
0,USDCHF,0.9184,05:34:25
0,USDAUD,1.3590,05:34:28
0,USDJPY,115.4410,05:34:31
0,BTCUSD,"41,330.80",05:34:34
0,INXINDEXSP,"4,363.49",05:34:36
0,DJIINDEXDJX,"33,794.66",05:34:40
0,GBPUSD,1.3342,05:34:43
0,GBPEUR,1.2095,05:34:47
0,GBPCAD,1.6924,05:34:50
0,GBPAUD,1.8134,05:34:53
